dc_type,fedora_createdBy,dc_creator,fedora_hasParent,dc_rights,dc_contributor,fedora_lastModifiedBy,dcterms_extent,fedora_created,ldp_contains,dcterms_provenance,dc_title,dcterms_temporal,dc_subject,dcterms_isPartOf,dcterms_abstract,dcterms_created,dc_identifier,dcterms_type,fedora_lastModified,fedora_writable,files,dcterms_spatial,tamudigital_local/details,dc_description
Photographs|Portraits,fedoraAdmin,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,fedoraAdmin,1 black-and -white print (photograph); 12X19.5mm,2023-02-17T16:34:02.123000+00:00,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/39/pages|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/39/orderProxies,,Castration of Cryptorchid,19th century,"Veterinary students|Cryptorchidism|Castration|Veterinary teachers|Teaching Rounds|Agricultural and Mechanical College of Texas. School of Veterinary Medicine--Faculty|Testis|Practicums|Cryptorchid|Education, Veterinary|Veterinary medicine--History|Agricultural and Mechanical College of Texas. School of Veterinary Medicine--Students|Horses|Clinical Competence|Large Animal Medicine and Surgery",College of Veterinary Medicine Image Collection,"A group portrait of ten men who were present during an operation to treat Cryptorchid in a five year old horse performed at the A&M College of Texas in 1899.  Dr. Mark Francis was also present at this event.  The men stand out of doors, since the College lacked indoor clinical facilities for many learning opportunities during this period.  Most of the names of the men are unidentified, as there were no student yearbooks published in 1896-1902.",1899-04-11,0038,StillImage,2023-02-17T16:34:02.123000+00:00,false,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/39/pages/page_0/files/CVM_0038.jpg,College Station|Texas,"Written on photograph: ""Castration of Cryptorchid. A 5 yr old horse. Left handed operation. Testicle in abdomen. Right testicle normal. Operation performed at A&M College April 11th, 1899. Horse owned by Clarence Gregg ,Pitts Bridge, Texas. Operation completed in 1/2 hours. Horse in good shape.  Men in picture are listed as N???Yen, Ru??t, Bland, A. L. ; Kyle, E. J. ; Barnes, S. E. ; Whisenant, W. H. ; Shackleford, ?? ; Sloss, A. M. ; Poulter, R. J. ; Francis, Mark ; Gillispie, ?. ?.""",
Photographs,fedoraAdmin,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,fedoraAdmin,1 color print (photograph); 12.5X12.5 mm,2023-02-17T17:42:34.927000+00:00,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/245/pages|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/245/orderProxies,,"1974 Commencement Ceremony, number 9",1970s,College graduates|Commencement ceremonies|Special Events|Veterinary students|Texas A & M University. College of Veterinary Medicine--Students,College of Veterinary Medicine Image Collection,A group of Veterinary Medicine graduates are preparing for the graduation ceremony in the dressing area.  The man on the left and right display white chevrons on the sleeves of their gowns.,1974,0245,StillImage,2023-02-17T17:42:34.927000+00:00,false,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/245/pages/page_0/files/CVM_0245.jpg,College Station|Texas,"Written on photograph: ""August 1974 Commencement.""",
Photographs,fedoraAdmin,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,fedoraAdmin,1 black-and -white print (photograph); 12.5X17.5mm,2023-02-17T16:29:25.760000+00:00,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/25/pages|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/25/orderProxies,,Veterinary Student Laboratory,1900s,Veterinary instruments and apparatus|Chemistry and Veterinary Science Building|College facilities|Agricultural and Mechanical College of Texas. School of Veterinary Medicine--Buildings|Historic buildings|Veterinary laboratories|Classrooms|Veterinary medicine--History,College of Veterinary Medicine Image Collection,A high-ceilinged room with tall windows and long lab tables. This picture was taken of one of the laboratories in the Old Chemistry and Veterinary Building.,1901,0024,StillImage,2023-02-17T16:29:25.760000+00:00,false,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/25/pages/page_0/files/CVM_0024.jpg,College Station|Texas,"Written on photograph: ""Vet Lab in Chem & Vet Bldg about 1901.""",
Photographs,fedoraAdmin,"Worley, Jan",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,fedoraAdmin,"1 color print (photograph); 11.5X16.5mm, mounted",2023-02-17T17:46:34.895000+00:00,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/257/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/257/pages,,Dr. E.K. Delles with an Endoscope,1990s,"Diagnostic Services|Veterinary instruments and apparatus|Endoscopes|Veterinary laboratories|Texas A & M University. Department of Veterinary Small Animal Medicine--Faculty|Texas A & M University. College of Medicine--Faculty|Small Animal Medicine and Surgery|Endoscopy|Delles, E. K.",College of Veterinary Medicine Image Collection,"Dr. E.K. Delles of the Veterinary Small Animal Medicine Department, is shown using an endoscope on a unknown small animal.",1991-10,0257|0032,StillImage,2023-02-17T17:46:34.895000+00:00,false,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/257/pages/page_0/files/CVM_0257.jpg,Texas|College Station,,
Photographs,fedoraAdmin,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,fedoraAdmin,1 black-and -white print (photograph); 19.5X24mm,2023-02-17T17:20:48.683000+00:00,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/181/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/181/pages,,"Laboratory Testing, number 2",,"Anonymous Testing|Education, Veterinary|Clinical Laboratory Techniques|Parasitology--Cultures and culture media|Medical Laboratory Science|Veterinary students|Texas A & M University. College of Veterinary Medicine--Students|Cultures (Biology)|Laboratory Personnel|Veterinary laboratories|Specimen Handling",College of Veterinary Medicine Image Collection,A young woman inserts a vial containing a medical sample into a machine (possibly a dry bath incubator) while a man observes.,,0180,StillImage,2023-02-17T17:20:48.683000+00:00,false,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/181/pages/page_0/files/CVM_0180.jpg,College Station|Texas,,
Photographs,fedoraAdmin,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,fedoraAdmin,1 black-and -white print (photograph); 11X16.5mm,2023-02-17T16:25:01.959000+00:00,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/19/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/19/pages,,"Hog Cholera Serum Production, number 2",,Serum|Veterinary medicine--History|Vaccines|Swine|Cholera|Swine-Virus diseases|Cholera--Vaccination|Swine--Vaccination|Swine-Equipment and supplies|Veterinary laboratories|Blood|Swine Diseases,College of Veterinary Medicine Image Collection,Two men administer anti-hog cholera serum to the hog on the rolling table.  The activity featured in this photograph took place in the anti-hog cholera serum laboratory that occupied the east wing of the veterinary hospital built in 1908 at the corner of Spence and Robert streets.  It was used for this purpose until 1917 when a new anti-hog serum laboratory was constructed on the corner of Roberts and Bizzell streets.,between 1905 and 1920,0018,StillImage,2023-02-17T16:25:01.959000+00:00,false,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/19/pages/page_0/files/CVM_0018.jpg,College Station|Texas,"Written on photograph: ""Autopsy Room. Vaccine production.  Anti-hog cholera serum.""",
Photographs,fedoraAdmin,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,fedoraAdmin,1 black-and -white print (photograph); 11.5X16.5mm,2023-02-17T17:18:10.741000+00:00,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/173/pages|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/173/orderProxies,,Student Looks Through Microscope,,Medical Laboratory Science|Parasitology|Microscopes|Veterinary students|Teaching|Diagnostic microbiology|Texas A & M University. College of Veterinary Medicine--Students|Microbiology|Veterinary laboratories|Clinical Laboratory Techniques|Women veterinary students,College of Veterinary Medicine Image Collection,Unidentified young woman looks through a microscope.,,0172,StillImage,2023-02-17T17:18:10.741000+00:00,false,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/173/pages/page_0/files/CVM_0172.jpg,Texas|College Station,,
Photographs,fedoraAdmin,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,fedoraAdmin,1 black-and -white print (photograph),2023-02-17T16:33:21.895000+00:00,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/37/pages|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/37/orderProxies,,"Francis Hall, number 4: View of the Front Exterior",,Historic buildings|Agricultural and Mechanical College of Texas. School of Veterinary Medicine--Buildings|Francis Hall|College buildings,College of Veterinary Medicine Image Collection,"The exterior of the Veterinary Sciences building, later known as Francis Hall.  Built in 1918 and in use until circa 1933, it was the first permanent home of the School  of Veterinary Medicine after the latter's inception in 1916.",Between 1918 and 1925,0080|0036,StillImage,2023-02-17T16:33:21.895000+00:00,false,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/37/pages/page_0/files/CVM_0036.jpg,College Station|Texas,,
Photographs,fedoraAdmin,"Porter, Frank D.",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences|United States. Department of Agriculture,fedoraAdmin,1 black-and -white print (photograph); 9X14.5mm,2023-02-17T16:47:53.095000+00:00,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/81/pages|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/81/orderProxies,"Written on photograph: ""This collection of kodak pictures, made by the late, Dr. Frank D. Porter in the course of his life work and interest with diseased animals is bequeathed to the library of Texas A&M College at his request, in the hope it will be of service and help to students in the pursuit of their career.  The pictures were made by Dr. F. D. Porter while on the Foot & Mouth disease in California in year of 1930 and in Houston in 1924.  And some were acquired from G. E. Golden. Dr. Frank D. Porter, Born-Indiana-1879, Died-Ft. Worth, TX-May 22, 1950.""","Frank D. Porter-Golden  Foot & Mouth Collection, number 29",,"Cows|Foot-and-Mouth Disease|Animal Diseases|Livestock--Inspection|Porter, Frank D.--Photograph collections",College of Veterinary Medicine Image Collection,A man's hands holds the mouth open of a cow with significant symptoms of foot-and-mouth disease.,Between 1924 and 1930,0079,StillImage,2023-02-17T16:47:53.095000+00:00,false,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/81/pages/page_0/files/CVM_0079.jpg,,,
Photographs,fedoraAdmin,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,fedoraAdmin,1 black-and -white negative,2023-02-17T18:17:57.338000+00:00,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/349/pages|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/349/orderProxies,,"Small Animal Clinic Entrance, number 32",1990s,"Texas A & M University. College of Veterinary Medicine--Buildings|Hospitals, Teaching|Hospitals, Animal|Pet medicine|Veterinary services|Hospital buildings|Small Animal Clinic|Animal health",College of Veterinary Medicine Image Collection,"A woman with a dog walks away from the Small Animal Clinic building, while four people approach the front entrance.",1999-06-14,0323-32,StillImage,2023-02-17T18:17:57.338000+00:00,false,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/349/pages/page_0/files/CVM_0323-32.jpg,College Station|Texas,,
Photographs,fedoraAdmin,"Golden, George E.",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences|United States. Department of Agriculture,fedoraAdmin,1 color print (photograph); 9X14.5mm,2023-02-17T16:54:24.017000+00:00,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/99/pages|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/99/orderProxies,"Written on photograph: ""This collection of kodak pictures, made by the late, Dr. Frank D. Porter in the course of his life work and interest with diseased animals is bequeathed to the library of Texas A&M College at his request, in the hope it will be of service and help to students in the pursuit of their career.  The pictures were made by Dr. F. D. Porter while on the Foot & Mouth disease in California in year of 1930 and in Houston in 1924.  And some were acquired from G. E. Golden. Dr. Frank D. Porter, Born-Indiana-1879, Died-Ft. Worth, TX-May 22, 1950.""","Frank D. Porter-Golden Foot & Mouth Collection, number 47",1925,"Cattle|Livestock--Inspection|Porter, Frank D.--Photograph collections|Foot-and-Mouth Disease|Hoofs|Heels|Animal Diseases",College of Veterinary Medicine Image Collection,A close-up view in color of separation of heel due to foot-and-mouth disease in cattle.,1925,0097,StillImage,2023-02-17T16:54:24.017000+00:00,false,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/99/pages/page_0/files/CVM_0097.jpg,,,
Photographs,fedoraAdmin,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,fedoraAdmin,1 black-and -white print (photograph); 9X9mm; mounted,2023-02-17T16:28:43.914000+00:00,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/8/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/8/pages,,A Mule Infected with Anthrax,19th century,Pastures|Veterinary services|Livestock--Inspection|Farmers|Mules--Infections|Anthrax|Mules|Equidae,College of Veterinary Medicine Image Collection,"A man holds a bridled mule that was diagnosed with anthrax in a field or paddock.  Dr. Mark Francis, on occasion, was required to make trips to farms to diagnosis an animal. This image was taken in July of 1897.  The farmer holds the infected mule's harness.",1897,0007,StillImage,2023-02-17T16:28:43.914000+00:00,false,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/8/pages/page_0/files/CVM_0007.jpg,Dickinson|Texas,"Written on photograph: ""Anthrax in a mule (aged) Dickinson, Texas 1897.""",
Photographs,fedoraAdmin,"Rydzewski, Tony",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,fedoraAdmin,"1 color print (photograph); 11.5X16.5mm, mounted",2023-02-17T17:48:17.572000+00:00,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/262/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/262/pages,,Dr. Hodges and Students Reviewing X-Rays,1990s,"Veterinary teachers|Teaching Rounds|Texas A & M University. Department of Veterinary Small Animal Medicine--Faculty|Practicums|Texas A & M University. College of Medicine--Students|Education, Veterinary|Texas A & M University. College of Medicine--Faculty|Clinical Laboratory Techniques|Small Animal Medicine and Surgery|Hodges, Carlos C.|Veterinary students|X-Rays",College of Veterinary Medicine Image Collection,"Dr. Carlos C. Hodges D.V.M. (Tuskegee), Clinical Assistant Professor of Small Animal Medicine and Surgery, reviews X-rays mounted on a wall with two students on the left.",1990-05,0262|0063,StillImage,2023-03-09T20:49:19.289000+00:00,false,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/262/pages/page_0/files/CVM_0262.jpg,College Station|Texas,,
