dcterms_medium,fedora_hasParent,ldp_contains,fedora_lastModifiedBy,dc_identifier,dcterms_type,dc_rights,dcterms_accessRights,dcterms_extent,dc_title,dc_format,fedora_lastModified,dc_type,tamudigital_local/details,dc_subject,fedora_createdBy,fedora_created,dcterms_created,dc_publisher,fedora_writable,files,dc_contributor,dcterms_spatial
Paper,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/17/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/17/orderProxies,fedoraAdmin,1356,StillImage,"No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",Openly accessible,1 sheet of dark brown and light brown embossed paper; 19.75 x 28.00 in.,Berger-Cloonan #1356,reformatted digital,2021-06-16T15:01:54.074000+00:00,embossed prints|art reproduction,"Surface treated; Embossed leatherette paper; M4.D2.F5; Inscription on original piece: ""19th Cent. Aschoffenberg paper, Gift from Karli Frigge 7/11/00""; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: IX.D.2; Not signed. Not stamped. Not stickered. Not embossed.",Decorative paper,fedoraAdmin,2021-06-16T15:01:54.074000+00:00,19th century,Texas A & M University. Libraries,false,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/17/pages/page_0/files/01356.jpg,Aschoffenberg,Germany
Paper,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/120/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/120/pages,fedoraAdmin,6990,StillImage,"No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",Openly accessible,"1 sheet of green, red, yellow, black and white marbled paper; 9.00 x 11.00 in.",Berger-Cloonan #6990,reformatted digital,2021-06-16T15:25:25.539000+00:00,art reproduction|Stormont marbled paper|endpapers,"Surface application; Marbled; C2.B3; Previously used as an endpaper in a bookbinding; Inscription on original piece: ""? repair"" [written in pencil on verso]; The sheet is from the Bernard Middleton Collection. Bernard Middleton donated this sheet to Sidney E. Berger and Michele V. Cloonan circa 1990.; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.F.4.g; Not signed. Not stamped.; Yellowed and stained on verso; wrinkling; slightly worn area along binding edge.",Marbled papers,fedoraAdmin,2021-06-16T15:25:25.539000+00:00,19th century,Texas A & M University. Libraries,false,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/120/pages/page_0/files/06990.jpg,,
Paper,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/257/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/257/pages,fedoraAdmin,8315,StillImage,"No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",Openly accessible,"1 sheet of blue, yellow, pink, black and white marbled paper; 7.50 x 9.25 in.",Berger-Cloonan #8315,reformatted digital,2021-06-16T15:56:44.278000+00:00,Laid lines|Stone marbled papers|agate marbled paper|art reproduction|endpapers,"Distribution of fibers; Surface application; Laid; Marbled; C2.B4; Previously used as an endpaper in a bookbinding; Laid paper; Inscriptiond on original piece: ""X"", ""Y"", ""back""; The sheet is from the Bernard Middleton Collection. Bernard Middleton donated this sheet to Sidney E. Berger and Michele V. Cloonan circa 1990.; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: II.E; VIII.F.4.f; Not signed. Not stamped.; Folded in half; faded; scuffed; wrinkled.",Marbled papers,fedoraAdmin,2021-06-16T15:56:44.278000+00:00,19th century [?],Texas A & M University. Libraries,false,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/257/pages/page_0/files/08315.jpg,,
Paper,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/177/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/177/pages,fedoraAdmin,8235,StillImage,"No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",Openly accessible,"1 sheet of dark red, black and white marbled paper; 5.50 x 8.00 in.",Berger-Cloonan #8235,reformatted digital,2021-06-16T15:38:26.485000+00:00,art reproduction|nonpareil marbled paper|endpapers,"Surface application; Marbled; C2.B4; Previously used as an endpaper in a bookbinding; Inscription on original piece: ""10158""; The sheet is from the Bernard Middleton Collection. Bernard Middleton donated this sheet to Sidney E. Berger and Michele V. Cloonan circa 1990.; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.F.1.e; Not signed. Not stamped.",Marbled papers,fedoraAdmin,2021-06-16T15:38:26.485000+00:00,19th century,Texas A & M University. Libraries,false,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/177/pages/page_0/files/08235.jpg,,
Paper,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/103/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/103/orderProxies,fedoraAdmin,6973,StillImage,"No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",Openly accessible,1 sheet of brown and white marbled paper; 7.25 x 11.25 in.,Berger-Cloonan #6973,reformatted digital,2021-06-16T15:21:18.774000+00:00,art reproduction|endpapers|Random marbled papers,Surface application; Marbled; C2.B3; Previously used as an endpaper in a bookbinding; The sheet is from the Bernard Middleton Collection. Bernard Middleton donated this sheet to Sidney E. Berger and Michele V. Cloonan circa 1990.; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.F.4; Not signed. Not stamped.; Creased.,Marbled papers,fedoraAdmin,2021-06-16T15:21:18.774000+00:00,19th century,Texas A & M University. Libraries,false,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/103/pages/page_0/files/06973.jpg,,
Paper,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/53/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/53/orderProxies,fedoraAdmin,6922,StillImage,"No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",Openly accessible,"1 sheet of dark red, green, yellow, black and gray marbled paper; 7.00 x 14.50 in.",Berger-Cloonan #6922,reformatted digital,2021-06-16T15:10:06.883000+00:00,art reproduction|endpapers|curled marbled paper|French snail marbled papers|Dutch marbled paper,Surface application; Marbled; C2.B3; Previously used as an endpaper in a bookbinding; The sheet is from the Bernard Middleton Collection. Bernard Middleton donated this sheet to Sidney E. Berger and Michele V. Cloonan circa 1990.; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.F.1.c; Not signed. Not stamped.; Corner missing; edge chipped.,Marbled papers,fedoraAdmin,2021-06-16T15:10:06.883000+00:00,19th century,Texas A & M University. Libraries,false,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/53/pages/page_0/files/06922.jpg,,
Paper,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/273/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/273/pages,fedoraAdmin,12815,StillImage,"No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",Openly accessible,"1 sheet of red, green, brown, yellow and white marbled paper; 7.75 x 11.25 in.",Berger-Cloonan #12815,reformatted digital,2021-06-16T16:00:26.335000+00:00,Stone marbled papers|agate marbled paper|art reproduction|endpapers,Surface application; Marbled; C2.B4; Previously used as an endpaper in a bookbinding; The sheet is from the Bernard Middleton Collection. Bernard Middleton donated this sheet to Sidney E. Berger and Michele V. Cloonan circa 1990.; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.F.4.f; Not signed. Not stamped. Not stickered. Not embossed.; Curling; staining on verso.,Marbled papers,fedoraAdmin,2021-06-16T16:00:26.335000+00:00,19th century,Texas A & M University. Libraries,false,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/273/pages/page_0/files/12815.jpg,,England
Paper,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/210/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/210/pages,fedoraAdmin,8268,StillImage,"No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",Openly accessible,"1 sheet of black, dark blue, dark green and white marbled paper; 5.75 x 9.50 in.",Berger-Cloonan #8268,reformatted digital,2021-06-16T15:45:58.645000+00:00,dutch marbled paper|art reproduction|curl marbled paper|endpapers|French snail marbled papers,"Surface application; Marbled; C2.B4; Previously used as an endpaper in a bookbinding; Glossy finish; Inscriptions on original piece: ""527' [in triangle], ""7-2"", ""43""; The sheet is from the Bernard Middleton Collection. Bernard Middleton donated this sheet to Sidney E. Berger and Michele V. Cloonan circa 1990.; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.F.1.c; Not signed. Not stamped.; One rough edge; minor crease down center.",Marbled papers,fedoraAdmin,2021-06-16T15:45:58.645000+00:00,19th century [?],Texas A & M University. Libraries,false,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/210/pages/page_0/files/08268.jpg,,
Paper,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/196/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/196/pages,fedoraAdmin,8254,StillImage,"No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",Openly accessible,"1 sheet of blue, red, yellow, green and white marbled paper; 7.75 x 10.00 in.",Berger-Cloonan #8254,reformatted digital,2021-06-16T15:42:46.982000+00:00,endpapers|French snail marbled papers|dutch marbled paper|art reproduction|curl marbled paper,Surface application; Marbled; C2.B4; Previously used as an endpaper in a bookbinding; The sheet is from the Bernard Middleton Collection. Bernard Middleton donated this sheet to Sidney E. Berger and Michele V. Cloonan circa 1990.; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.F.1.c; Not signed. Not stamped.; Torn; discolored; holes.,Marbled papers,fedoraAdmin,2021-06-16T15:42:46.982000+00:00,19th century,Texas A & M University. Libraries,false,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/196/pages/page_0/files/08254.jpg,,
Paper,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/262/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/262/orderProxies,fedoraAdmin,8383,StillImage,"No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",Openly accessible,"1 sheet of brown, red, yellow and white marbled paper; 6.00 x 10.50 in.",Berger-Cloonan #8383,reformatted digital,2021-06-16T15:57:53.233000+00:00,Stone marbled papers|agate marbled paper|art reproduction|endpapers,Surface application; Marbled; C2.B4; Previously used as an endpaper in a bookbinding; Thin paper; The sheet is from the Bernard Middleton Collection. Bernard Middleton donated this sheet to Sidney E. Berger and Michele V. Cloonan circa 1990.; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.F.4.f; Not signed. Not stamped.; One rough torn edge; bent corner.,Marbled papers,fedoraAdmin,2021-06-16T15:57:53.233000+00:00,19th century,Texas A & M University. Libraries,false,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/262/pages/page_0/files/08383.jpg,,
Paper,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/47/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/47/pages,fedoraAdmin,6916,StillImage,"No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",Openly accessible,"1 sheet of red, blue, tan, green and white marbled paper; 9.25 x 12.00 in.",Berger-Cloonan #6916,reformatted digital,2021-06-16T15:08:45.311000+00:00,laid lines|art reproduction|endpapers,Distribution of fibers; Surface application; Laid; Marbled; C2.B3; Previously used as an endpaper in a bookbinding; attached to blank sheet of laid paper; The sheet is from the Bernard Middleton Collection. Bernard Middleton donated this sheet to Sidney E. Berger and Michele V. Cloonan circa 1990.; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: II.E; VIII.F.1.e; Not signed. Not stamped.; Edge torn.,Marbled papers,fedoraAdmin,2021-06-16T15:08:45.311000+00:00,19th century,Texas A & M University. Libraries,false,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/47/pages/page_0/files/06916.jpg,,
Paper,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/191/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/191/pages,fedoraAdmin,8249,StillImage,"No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",Openly accessible,"1 sheet of black, gray and white marbled paper; 8.25 x 10.75 in.",Berger-Cloonan #8249,reformatted digital,2021-06-16T15:41:38.408000+00:00,art reproduction|endpapers|nonpareil marbled paper,Surface application; Marbled; C2.B4; Previously used as an endpaper in a bookbinding; The sheet is from the Bernard Middleton Collection. Bernard Middleton donated this sheet to Sidney E. Berger and Michele V. Cloonan circa 1990.; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.F.1.e; Not signed. Not stamped.,Marbled papers,fedoraAdmin,2021-06-16T15:41:38.408000+00:00,19th century,Texas A & M University. Libraries,false,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/191/pages/page_0/files/08249.jpg,,
Paper,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/165/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/165/pages,fedoraAdmin,8223,StillImage,"No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",Openly accessible,"1 sheet of dark red, green, blue, yellow and white marbled paper; 7.25 x 9.25 in.",Berger-Cloonan #8223,reformatted digital,2021-06-16T15:35:42.819000+00:00,art reproduction|nonpareil marbled paper|endpapers,Surface application; Marbled; C2.B4; Previously used as an endpaper in a bookbinding; The sheet is from the Bernard Middleton Collection. Bernard Middleton donated this sheet to Sidney E. Berger and Michele V. Cloonan circa 1990.; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.F.1.e; Not signed. Not stamped.; Torn; backing paper attached.,Marbled papers,fedoraAdmin,2021-06-16T15:35:42.819000+00:00,19th century,Texas A & M University. Libraries,false,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/165/pages/page_0/files/08223.jpg,,
Paper,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/83/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/83/orderProxies,fedoraAdmin,6953,StillImage,"No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",Openly accessible,"1 sheet of dark red, pink, gold and white marbled paper; 8.00 x 10.00 in.",Berger-Cloonan #6953,reformatted digital,2021-06-16T15:16:58.549000+00:00,spanish marbled paper|art reproduction|endpapers|Spanish random marbled papers,Surface application; Marbled; C2.B3; Previously used as an endpaper in a bookbinding; waved pattern; slight metallic sheen; The sheet is from the Bernard Middleton Collection. Bernard Middleton donated this sheet to Sidney E. Berger and Michele V. Cloonan circa 1990.; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.F.4.e; Not signed. Not stamped.; Edges torn.,Marbled papers,fedoraAdmin,2021-06-16T15:16:58.549000+00:00,19th century,Texas A & M University. Libraries,false,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/83/pages/page_0/files/06953.jpg,,
